Rock,Artist,"Gunther & the Sunshine Girls",06a2d89f-7b54-44c3-82cc-fc52e6d5b77a,f1425201-4063-43cd-890e-db20847d83c4,"http://coverartarchive.org/release/157b8938-2034-4170-964d-10288dd9d56a/10375902469-250.jpg"
Hip Hop,Artist,"Gunther & the Sunshine Girls",06a2d89f-7b54-44c3-82cc-fc52e6d5b77a,f1425201-4063-43cd-890e-db20847d83c4,"http://coverartarchive.org/release/157b8938-2034-4170-964d-10288dd9d56a/10375902469-250.jpg"
Folk,Artist,"Gunther & the Sunshine Girls",06a2d89f-7b54-44c3-82cc-fc52e6d5b77a,f1425201-4063-43cd-890e-db20847d83c4,"http://coverartarchive.org/release/157b8938-2034-4170-964d-10288dd9d56a/10375902469-250.jpg"
2 & UP,Artist,"Edelweiss",06b41ae9-65be-43d8-8519-dacbb251abbf,593dae7b-011b-4bda-87da-128f7f05e7ab,""
1 & UP,Artist,"Edelweiss",06b41ae9-65be-43d8-8519-dacbb251abbf,593dae7b-011b-4bda-87da-128f7f05e7ab,""
Country,Artist,"Edelweiss",06b41ae9-65be-43d8-8519-dacbb251abbf,593dae7b-011b-4bda-87da-128f7f05e7ab,""
Classical,Artist,"Edelweiss",06b41ae9-65be-43d8-8519-dacbb251abbf,593dae7b-011b-4bda-87da-128f7f05e7ab,""
Pop,Artist,"Edelweiss",06b41ae9-65be-43d8-8519-dacbb251abbf,593dae7b-011b-4bda-87da-128f7f05e7ab,""
Rock,Artist,"Edelweiss",06b41ae9-65be-43d8-8519-dacbb251abbf,593dae7b-011b-4bda-87da-128f7f05e7ab,""
Folk,Artist,"Edelweiss",06b41ae9-65be-43d8-8519-dacbb251abbf,593dae7b-011b-4bda-87da-128f7f05e7ab,""
3 & UP,Artist,"Debbie Davies",07026329-7407-4bac-8d8d-5ec5c29060ef,989d5fb7-b71e-4573-8cec-6bfacc9b131e,""
2 & UP,Artist,"Debbie Davies",07026329-7407-4bac-8d8d-5ec5c29060ef,989d5fb7-b71e-4573-8cec-6bfacc9b131e,""
1 & UP,Artist,"Debbie Davies",07026329-7407-4bac-8d8d-5ec5c29060ef,989d5fb7-b71e-4573-8cec-6bfacc9b131e,""
Jazz,Artist,"Debbie Davies",07026329-7407-4bac-8d8d-5ec5c29060ef,989d5fb7-b71e-4573-8cec-6bfacc9b131e,""
Blues,Artist,"Debbie Davies",07026329-7407-4bac-8d8d-5ec5c29060ef,989d5fb7-b71e-4573-8cec-6bfacc9b131e,""
Rock,Artist,"Debbie Davies",07026329-7407-4bac-8d8d-5ec5c29060ef,989d5fb7-b71e-4573-8cec-6bfacc9b131e,""
3 & UP,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
2 & UP,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
1 & UP,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
Soul,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
Rock,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
Pop,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
Alternative,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
Punk,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
Folk,Artist,"Dishwalla",070a739b-b638-4e22-859b-79d23e6bac92,d6cd2165-7877-4ca7-ace9-34dacadaf393,""
4 & UP,Artist,"Bug Mafia",0721e6eb-ffcb-4897-87fe-1eaabdde9954,b324dcad-82fa-4fe2-9a97-26fff814d36e,""
3 & UP,Artist,"Bug Mafia",0721e6eb-ffcb-4897-87fe-1eaabdde9954,b324dcad-82fa-4fe2-9a97-26fff814d36e,""
2 & UP,Artist,"Bug Mafia",0721e6eb-ffcb-4897-87fe-1eaabdde9954,b324dcad-82fa-4fe2-9a97-26fff814d36e,""
1 & UP,Artist,"Bug Mafia",0721e6eb-ffcb-4897-87fe-1eaabdde9954,b324dcad-82fa-4fe2-9a97-26fff814d36e,""
Rap,Artist,"Bug Mafia",0721e6eb-ffcb-4897-87fe-1eaabdde9954,b324dcad-82fa-4fe2-9a97-26fff814d36e,""
Hip Hop,Artist,"Bug Mafia",0721e6eb-ffcb-4897-87fe-1eaabdde9954,b324dcad-82fa-4fe2-9a97-26fff814d36e,""
2 & UP,Artist,"Kanda Bongo Man",0723e634-43bb-4ba3-a28e-d3d038e6740c,aee0642c-1d8b-4a64-9993-443f94242b2e,""
1 & UP,Artist,"Kanda Bongo Man",0723e634-43bb-4ba3-a28e-d3d038e6740c,aee0642c-1d8b-4a64-9993-443f94242b2e,""
Country,Artist,"Kanda Bongo Man",0723e634-43bb-4ba3-a28e-d3d038e6740c,aee0642c-1d8b-4a64-9993-443f94242b2e,""
Jazz,Artist,"Kanda Bongo Man",0723e634-43bb-4ba3-a28e-d3d038e6740c,aee0642c-1d8b-4a64-9993-443f94242b2e,""
Latin,Artist,"Kanda Bongo Man",0723e634-43bb-4ba3-a28e-d3d038e6740c,aee0642c-1d8b-4a64-9993-443f94242b2e,""
Folk,Artist,"Kanda Bongo Man",0723e634-43bb-4ba3-a28e-d3d038e6740c,aee0642c-1d8b-4a64-9993-443f94242b2e,""
Pop,Artist,"Kanda Bongo Man",0723e634-43bb-4ba3-a28e-d3d038e6740c,aee0642c-1d8b-4a64-9993-443f94242b2e,""
Reggae,Artist,"Kanda Bongo Man",0723e634-43bb-4ba3-a28e-d3d038e6740c,aee0642c-1d8b-4a64-9993-443f94242b2e,""
4 & UP,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
3 & UP,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
2 & UP,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
1 & UP,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
Latin,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
Rock,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
Pop,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
Soul,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
Hip Hop,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
Funk,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
Reggae,Artist,"Alexander O\'Neal",0725d961-eea1-429f-a18c-99f4f3d30424,fc4af92a-1aa8-4f35-9aea-29b2ecbe0779,""
1 & UP,Artist,"D.A.D.",072ad29a-f008-4f1c-9848-cb193553bf61,7aca58f0-8fb8-4de1-824f-e30e6ff002cd,""
Rock,Artist,"D.A.D.",072ad29a-f008-4f1c-9848-cb193553bf61,7aca58f0-8fb8-4de1-824f-e30e6ff002cd,""
Pop,Artist,"D.A.D.",072ad29a-f008-4f1c-9848-cb193553bf61,7aca58f0-8fb8-4de1-824f-e30e6ff002cd,""
Heavy Metal,Artist,"D.A.D.",072ad29a-f008-4f1c-9848-cb193553bf61,7aca58f0-8fb8-4de1-824f-e30e6ff002cd,""
Country,Artist,"D.A.D.",072ad29a-f008-4f1c-9848-cb193553bf61,7aca58f0-8fb8-4de1-824f-e30e6ff002cd,""
Punk,Artist,"D.A.D.",072ad29a-f008-4f1c-9848-cb193553bf61,7aca58f0-8fb8-4de1-824f-e30e6ff002cd,""
Alternative,Artist,"D.A.D.",072ad29a-f008-4f1c-9848-cb193553bf61,7aca58f0-8fb8-4de1-824f-e30e6ff002cd,""
2 & UP,Artist,"Eddy Raven",0736162e-0f5a-4d17-8a76-19f828614fd5,8e9f4070-4633-4797-b2bf-0a48713cfec7,""
1 & UP,Artist,"Eddy Raven",0736162e-0f5a-4d17-8a76-19f828614fd5,8e9f4070-4633-4797-b2bf-0a48713cfec7,""
Folk,Artist,"Eddy Raven",0736162e-0f5a-4d17-8a76-19f828614fd5,8e9f4070-4633-4797-b2bf-0a48713cfec7,""
Rock,Artist,"Eddy Raven",0736162e-0f5a-4d17-8a76-19f828614fd5,8e9f4070-4633-4797-b2bf-0a48713cfec7,""
Pop,Artist,"Eddy Raven",0736162e-0f5a-4d17-8a76-19f828614fd5,8e9f4070-4633-4797-b2bf-0a48713cfec7,""
Country,Artist,"Eddy Raven",0736162e-0f5a-4d17-8a76-19f828614fd5,8e9f4070-4633-4797-b2bf-0a48713cfec7,""
2 & UP,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
1 & UP,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Country,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Jazz,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Punk,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Folk,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Soul,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Blues,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Rock,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Pop,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Hip Hop,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Alternative,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Funk,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
Reggae,Artist,"John Hiatt",07376b74-bbc7-4dd0-99f2-3f5ef666a3e2,e78202c9-7717-435c-9aac-dd5ebc4e64d5,""
1 & UP,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
Big Band,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
Latin,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
Folk,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
Rock,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
Pop,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
Jazz,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
Blues,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
Hip Hop,Artist,"Little Freddie King",073e6368-b255-4e1b-a855-23510774fc6f,b24e9215-56e2-4393-adac-b0aeedc2b330,""
3 & UP,Artist,"The Jam",07597c46-9bed-4b14-ae92-75c5f6fb55fd,23228f18-01d5-493e-94ce-cfcde82a8db2,""
2 & UP,Artist,"The Jam",07597c46-9bed-4b14-ae92-75c5f6fb55fd,23228f18-01d5-493e-94ce-cfcde82a8db2,""
1 & UP,Artist,"The Jam",07597c46-9bed-4b14-ae92-75c5f6fb55fd,23228f18-01d5-493e-94ce-cfcde82a8db2,""
Punk,Artist,"The Jam",07597c46-9bed-4b14-ae92-75c5f6fb55fd,23228f18-01d5-493e-94ce-cfcde82a8db2,""
Soul,Artist,"The Jam",07597c46-9bed-4b14-ae92-75c5f6fb55fd,23228f18-01d5-493e-94ce-cfcde82a8db2,""
Rock,Artist,"The Jam",07597c46-9bed-4b14-ae92-75c5f6fb55fd,23228f18-01d5-493e-94ce-cfcde82a8db2,""
4 & UP,Artist,"Shaggy",07772edb-7446-4fb9-9cc4-b0b4d7dda672,fc63d806-ca89-4ea3-a404-ee6de695743f,""
3 & UP,Artist,"Shaggy",07772edb-7446-4fb9-9cc4-b0b4d7dda672,fc63d806-ca89-4ea3-a404-ee6de695743f,""
2 & UP,Artist,"Shaggy",07772edb-7446-4fb9-9cc4-b0b4d7dda672,fc63d806-ca89-4ea3-a404-ee6de695743f,""
1 & UP,Artist,"Shaggy",07772edb-7446-4fb9-9cc4-b0b4d7dda672,fc63d806-ca89-4ea3-a404-ee6de695743f,""
Pop,Artist,"Shaggy",07772edb-7446-4fb9-9cc4-b0b4d7dda672,fc63d806-ca89-4ea3-a404-ee6de695743f,""
Hip Hop,Artist,"Shaggy",07772edb-7446-4fb9-9cc4-b0b4d7dda672,fc63d806-ca89-4ea3-a404-ee6de695743f,""
Reggae,Artist,"Shaggy",07772edb-7446-4fb9-9cc4-b0b4d7dda672,fc63d806-ca89-4ea3-a404-ee6de695743f,""
2 & UP,Artist,"Didier Franois",0798413b-6707-4dc7-9980-673d4d9f876e,e91c7059-1cfc-4bc3-b0c5-cfb1d6dbd735,""
1 & UP,Artist,"Didier Franois",0798413b-6707-4dc7-9980-673d4d9f876e,e91c7059-1cfc-4bc3-b0c5-cfb1d6dbd735,""
Rock,Artist,"Didier Franois",0798413b-6707-4dc7-9980-673d4d9f876e,e91c7059-1cfc-4bc3-b0c5-cfb1d6dbd735,""
Folk,Artist,"Didier Franois",0798413b-6707-4dc7-9980-673d4d9f876e,e91c7059-1cfc-4bc3-b0c5-cfb1d6dbd735,""
Latin,Artist,"Didier Franois",0798413b-6707-4dc7-9980-673d4d9f876e,e91c7059-1cfc-4bc3-b0c5-cfb1d6dbd735,""
3 & UP,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
2 & UP,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
1 & UP,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
Salsa,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
Folk,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
Pop,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
Country,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
Jazz,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
Blues,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
Funk,Artist,"Orquesta Aragn",07a2cd7d-883b-45b5-bf96-7215b997446a,be725fe7-b2e7-4c66-ad1d-6612055684ab,""
